YBL006C	2083
YBL006W-A	15
YBL007C	25068
YBL008W	5035
YBL008W-A	12
YBL009W	4527
YBL010C	927
YBL011W	12613
YBL012C	5
YBL013W	577
YBL014C	9456
YBL015W	1859
YBL016W	4158
YBL017C	28901
YBL018C	2029
YBL019W	1526
YBL020W	11376
YBL021C	722
YBL022C	17522
YBL023C	6677
YBL024W	28949
YBL025W	895
YBL026W	5859
YBL027W	61194
YBL028C	6076
YBL029C-A	1221
YBL029W	631
YBL030C	11896
YBL031W	1246
YBL032W	7968
YBL033C	5302
YBL034C	9718
YBL035C	3474
YBL036C	5510
YBL037W	4417
YBL038W	2689
YBL039C	48274
YBL039C-A	0
YBL039W-B	379
YBL040C	5424
YBL041W	7953
YBL042C	30572
YBL043W	135
YBL044W	17
YBL045C	5719
YBL046W	1432
YBL047C	44182
YBL048W	316
YBL049W	1214
YBL050W	3474
YBL051C	7239
YBL052C	4044
YBL053W	26
YBL054W	11587
YBL055C	5563
YBL056W	10272
YBL057C	4639
YBL058W	7169
YBL059C-A	1340
YBL059W	647
YBL060W	2396
YBL061C	9721
YBL062W	16
YBL063W	3729
YBL064C	5592
YBL065W	12
YBL066C	4635
YBL067C	11043
YBL068W	6694
YBL068W-A	0
YBL069W	3482
YBL070C	29
YBL071C	49
YBL071C-B	21
YBL071W-A	4401
YBL072C	28678
YBL073W	3
YBL074C	1592
YBL075C	4220
YBL076C	77997
YBL077W	1
YBL078C	287
YBL079W	33669
YBL080C	1136
YBL081W	7476
YBL082C	3170
YBL083C	154
YBL084C	4475
YBL085W	10798
YBL086C	1790
YBL087C	31054
YBL088C	13362
YBL089W	3852
YBL090W	2011
YBL091C	9368
YBL091C-A	1084
YBL092W	70843
YBL093C	12807
YBL094C	174
YBL095W	1682
YBL096C	132
YBL097W	1609
YBL098W	2974
YBL099W	21225
YBL100C	6
YBL100W-A	0
YBL100W-B	1922
YBL100W-C	22
YBL101C	7304
YBL102W	3673
YBL103C	2623
YBL104C	4864
YBL105C	10151
YBL106C	2957
YBL107C	1355
YBL107W-A	0
YBL108C-A	0
YBL108W	0
YBL109W	20
YBL111C	0
YBL112C	0
YBL113C	260
YBL113W-A	6
YBR001C	3385
YBR002C	4120
YBR003W	3878
YBR004C	3407
YBR005W	1157
YBR006W	2972
YBR007C	3446
YBR008C	2156
YBR009C	9711
YBR010W	12136
YBR011C	85837
YBR012C	1584
YBR012W-A	0
YBR012W-B	2083
YBR013C	1172
YBR014C	2919
YBR015C	21328
YBR016W	2408
YBR017C	19343
YBR018C	135
YBR019C	378
YBR020W	925
YBR021W	5499
YBR022W	1114
YBR023C	27365
YBR024W	1394
YBR025C	41544
YBR026C	4275
YBR027C	204
YBR028C	7472
YBR029C	12658
YBR030W	4783
YBR031W	60653
YBR032W	54
YBR033W	513
YBR034C	32036
YBR035C	5555
YBR036C	11472
YBR037C	1167
YBR038W	6132
YBR039W	7136
YBR040W	198
YBR041W	7254
YBR042C	5401
YBR043C	4563
YBR044C	2595
YBR045C	650
YBR046C	2050
YBR047W	730
YBR048W	37197
YBR049C	5446
YBR050C	650
YBR051W	26
YBR052C	3896
YBR053C	3504
YBR054W	10386
YBR055C	7941
YBR056C-B	26
YBR056W	3575
YBR056W-A	226
YBR057C	3348
YBR058C	9527
YBR058C-A	2487
YBR059C	10425
YBR060C	4523
YBR061C	6102
YBR062C	1209
YBR063C	3307
YBR064W	4
YBR065C	3248
YBR066C	1432
YBR067C	14273
YBR068C	41498
YBR069C	40868
YBR070C	1945
YBR071W	2998
YBR072C-A	20
YBR072W	18303
YBR073W	13251
YBR074W	16312
YBR076C-A	1164
YBR076W	282
YBR077C	2017
YBR078W	109483
YBR079C	47357
YBR080C	11576
YBR081C	7578
YBR082C	24620
YBR083W	3014
YBR084C-A	52061
YBR084W	42262
YBR085C-A	4300
YBR085W	1280
YBR086C	38522
YBR087W	3858
YBR088C	7753
YBR089C-A	3004
YBR089W	12
YBR090C	326
YBR091C	1033
YBR092C	27941
YBR093C	14801
YBR094W	6135
YBR095C	2786
YBR096W	7800
YBR097W	4815
YBR098W	1557
YBR099C	153
YBR101C	4020
YBR102C	4235
YBR103C-A	16
YBR103W	2465
YBR104W	3178
YBR105C	32478
YBR106W	35972
YBR107C	751
YBR108W	2246
YBR109C	9158
YBR109W-A	399
YBR110W	5926
YBR111C	6832
YBR111W-A	971
YBR112C	10049
YBR113W	16
YBR114W	8683
YBR115C	8285
YBR116C	16
YBR117C	409
YBR118W	53287
YBR119W	1608
YBR120C	821
YBR121C	58056
YBR121C-A	0
YBR122C	5367
YBR123C	2388
YBR124W	8
YBR125C	6567
YBR126C	7859
YBR126W-A	240
YBR126W-B	2870
YBR127C	66060
YBR128C	242
YBR129C	1697
YBR130C	3883
YBR131C-A	0
YBR131W	2713
YBR132C	2675
YBR133C	8135
YBR134W	13
YBR135W	4605
YBR136W	12735
YBR137W	2038
YBR138C	934
YBR139W	9361
YBR140C	39930
YBR141C	2748
YBR141W-A	14
YBR142W	21889
YBR143C	32833
YBR144C	26
